visit_datetime,rolling_avg_wait_time,rolling_avg_satisfaction,rolling_left_without_being_seen_rate,rolling_avg_nurse_patient_ratio,anomaly_count
2024-01-30T11:41:52.000000,95.64,2.74,0.02,3.14,0
2024-01-30T12:32:01.000000,92.04,2.8,0.02,3.06,0
2024-01-30T12:53:13.000000,91.3,2.82,0.02,3.02,0
2024-01-30T14:51:06.000000,89.92,2.86,0.02,3.0,0
2024-01-30T15:56:03.000000,89.88,2.86,0.02,2.98,1
2024-01-30T17:04:00.000000,92.38,2.8,0.02,3.04,0
2024-01-30T19:52:44.000000,94.08,2.78,0.04,3.04,0
2024-01-31T02:08:44.000000,92.38,2.82,0.04,3.02,0
2024-01-31T02:40:55.000000,91.06,2.86,0.04,2.98,1
2024-01-31T03:36:52.000000,92.62,2.86,0.04,2.98,1
2024-01-31T05:21:15.000000,92.68,2.88,0.04,2.98,1
2024-01-31T05:38:44.000000,92.92,2.86,0.04,3.02,0
2024-01-31T06:08:18.000000,93.2,2.84,0.04,3.04,0
2024-01-31T08:33:46.000000,93.4,2.84,0.04,3.08,0
2024-01-31T12:36:27.000000,96.38,2.78,0.04,3.12,0
2024-01-31T12:45:45.000000,95.22,2.82,0.04,3.08,0
2024-01-31T13:26:30.000000,96.84,2.76,0.04,3.1,0
2024-01-31T19:40:36.000000,96.52,2.76,0.04,3.06,0
2024-01-31T20:46:44.000000,95.0,2.8,0.04,3.04,0
2024-01-31T21:49:01.000000,94.48,2.82,0.04,3.02,0
2024-02-01T00:06:45.000000,92.8,2.86,0.04,2.98,1
2024-02-01T00:37:47.000000,91.84,2.9,0.04,2.94,1
2024-02-01T00:40:38.000000,90.7,2.94,0.04,2.94,1
2024-02-01T02:32:51.000000,96.52,2.86,0.04,3.02,0
2024-02-01T05:11:18.000000,94.56,2.9,0.04,2.98,1
2024-02-01T05:23:25.000000,95.9,2.86,0.04,3.02,0
2024-02-01T06:00:48.000000,99.52,2.8,0.04,3.1,0
2024-02-01T06:04:23.000000,102.2,2.74,0.04,3.12,0
2024-02-01T07:16:03.000000,95.86,2.8,0.04,3.06,0
2024-02-01T08:06:24.000000,94.82,2.82,0.04,3.08,0
2024-02-01T13:24:31.000000,89.74,2.86,0.04,3.08,0
2024-02-01T15:29:44.000000,91.8,2.82,0.04,3.1,0
2024-02-01T16:45:25.000000,90.58,2.86,0.04,3.06,0
2024-02-01T20:02:19.000000,93.7,2.8,0.04,3.12,0
2024-02-01T22:31:22.000000,96.2,2.76,0.04,3.12,0
2024-02-02T00:26:22.000000,97.3,2.72,0.04,3.16,0
2024-02-02T03:02:59.000000,99.14,2.66,0.04,3.16,0
2024-02-02T03:40:14.000000,99.76,2.66,0.04,3.16,0
2024-02-02T03:43:01.000000,103.5,2.62,0.04,3.2,0
2024-02-02T04:54:59.000000,100.72,2.66,0.04,3.18,0
2024-02-02T10:24:43.000000,102.38,2.62,0.04,3.16,0
2024-02-02T17:07:21.000000,102.04,2.62,0.04,3.18,0
2024-02-02T19:42:43.000000,98.64,2.62,0.04,3.14,0
2024-02-02T21:43:07.000000,92.14,2.68,0.02,3.06,0
2024-02-02T21:54:46.000000,92.42,2.68,0.02,3.08,0
2024-02-02T22:51:18.000000,93.3,2.66,0.02,3.08,0
2024-02-03T00:40:48.000000,93.66,2.66,0.02,3.08,0
2024-02-03T00:57:10.000000,95.9,2.64,0.04,3.1,0
2024-02-03T03:33:23.000000,98.58,2.6,0.04,3.16,0
2024-02-03T04:57:20.000000,98.46,2.58,0.04,3.14,0
2024-02-03T06:10:20.000000,98.06,2.6,0.04,3.16,0
2024-02-03T08:33:52.000000,98.26,2.6,0.04,3.22,0
2024-02-03T09:30:10.000000,98.48,2.6,0.04,3.24,0
2024-02-03T11:37:31.000000,101.8,2.56,0.04,3.28,0
2024-02-03T14:20:25.000000,103.04,2.54,0.04,3.32,0
2024-02-03T17:52:17.000000,103.36,2.54,0.04,3.32,0
2024-02-03T18:41:55.000000,101.36,2.58,0.02,3.32,0
2024-02-03T19:58:28.000000,102.54,2.54,0.02,3.34,0
2024-02-03T21:21:24.000000,102.64,2.54,0.02,3.34,0
2024-02-03T23:03:16.000000,97.74,2.6,0.02,3.28,0
2024-02-03T23:19:56.000000,98.52,2.56,0.02,3.34,0
2024-02-04T00:57:57.000000,98.42,2.58,0.02,3.32,0
2024-02-04T00:58:20.000000,98.38,2.58,0.02,3.32,0
2024-02-04T04:22:15.000000,99.38,2.54,0.02,3.32,0
2024-02-04T04:34:03.000000,100.14,2.54,0.04,3.32,0
2024-02-04T04:34:28.000000,99.72,2.56,0.04,3.3,0
2024-02-04T06:45:55.000000,98.76,2.6,0.04,3.3,0
2024-02-04T09:20:03.000000,100.96,2.54,0.04,3.36,0
2024-02-04T11:34:47.000000,101.3,2.54,0.04,3.38,0
2024-02-04T14:10:01.000000,101.24,2.54,0.04,3.36,0
2024-02-04T14:11:10.000000,102.68,2.5,0.04,3.38,0
2024-02-04T17:19:05.000000,102.92,2.48,0.04,3.38,1
2024-02-04T17:38:36.000000,103.1,2.48,0.04,3.38,1
2024-02-04T18:07:19.000000,97.32,2.54,0.04,3.3,0
2024-02-04T21:30:28.000000,98.22,2.52,0.04,3.3,0
2024-02-04T21:30:35.000000,96.74,2.56,0.04,3.24,0
2024-02-05T01:56:21.000000,93.98,2.6,0.04,3.22,0
2024-02-05T04:15:16.000000,91.68,2.64,0.04,3.22,0
2024-02-05T05:53:51.000000,91.94,2.64,0.04,3.24,0
2024-02-05T07:32:10.000000,94.06,2.62,0.04,3.24,0
2024-02-05T09:15:18.000000,93.56,2.62,0.04,3.22,0
2024-02-05T10:14:32.000000,95.2,2.62,0.04,3.22,0
2024-02-05T10:38:36.000000,96.7,2.56,0.04,3.24,0
2024-02-05T11:36:45.000000,93.68,2.62,0.04,3.18,0
2024-02-05T14:23:02.000000,90.36,2.68,0.04,3.12,0
2024-02-05T15:44:56.000000,89.86,2.7,0.04,3.12,0
2024-02-05T16:49:42.000000,88.9,2.72,0.04,3.14,0
2024-02-05T18:02:35.000000,86.52,2.72,0.06,3.12,0
2024-02-05T20:36:18.000000,84.48,2.72,0.06,3.1,0
2024-02-05T22:00:24.000000,84.04,2.74,0.06,3.06,0
2024-02-06T03:39:31.000000,81.68,2.82,0.06,3.04,0
2024-02-06T05:17:18.000000,81.78,2.82,0.08,3.02,0
2024-02-06T06:19:30.000000,83.86,2.82,0.1,3.06,1
2024-02-06T07:32:51.000000,84.88,2.78,0.1,3.12,1
2024-02-06T08:22:23.000000,81.98,2.8,0.1,3.08,1
2024-02-06T08:36:53.000000,81.12,2.82,0.1,3.1,1
2024-02-06T11:57:59.000000,82.68,2.78,0.1,3.12,1
2024-02-06T13:39:57.000000,79.56,2.86,0.08,3.06,0
2024-02-06T14:41:29.000000,77.2,2.9,0.08,3.02,0
2024-02-06T18:15:18.000000,77.4,2.9,0.08,3.04,0
2024-02-06T19:22:55.000000,76.92,2.9,0.08,3.0,0
2024-02-06T23:40:37.000000,78.1,2.86,0.08,3.0,0
2024-02-07T00:29:23.000000,76.96,2.9,0.08,2.96,1
2024-02-07T00:46:54.000000,79.04,2.9,0.08,2.94,1
2024-02-07T01:24:03.000000,77.8,2.94,0.08,2.9,1
2024-02-07T01:27:45.000000,74.68,3.0,0.08,2.82,1
2024-02-07T01:42:11.000000,75.64,2.98,0.08,2.82,1
2024-02-07T02:07:17.000000,73.82,3.04,0.08,2.8,1
2024-02-07T05:15:41.000000,78.64,2.98,0.08,2.84,1
2024-02-07T07:14:39.000000,81.7,2.92,0.08,2.9,1
2024-02-07T07:43:12.000000,80.86,2.94,0.08,2.84,1
2024-02-07T08:02:57.000000,81.12,2.92,0.08,2.82,1
2024-02-07T10:20:30.000000,81.04,2.92,0.08,2.82,1
2024-02-07T11:53:23.000000,80.46,2.94,0.08,2.82,1
2024-02-07T12:21:24.000000,76.66,3.0,0.06,2.8,1
2024-02-07T15:51:15.000000,76.96,2.98,0.06,2.8,1
2024-02-07T17:20:04.000000,76.92,2.98,0.06,2.8,1
2024-02-07T19:19:31.000000,76.62,2.98,0.06,2.8,1
2024-02-07T20:08:11.000000,76.62,2.98,0.06,2.8,1
2024-02-07T21:55:14.000000,79.44,2.92,0.06,2.86,1
2024-02-07T23:22:32.000000,77.9,2.96,0.06,2.84,1
2024-02-08T00:06:24.000000,77.82,2.98,0.06,2.84,1
2024-02-08T00:07:51.000000,81.96,2.92,0.08,2.84,1
2024-02-08T01:28:14.000000,83.22,2.88,0.08,2.9,1
2024-02-08T01:48:36.000000,81.78,2.94,0.08,2.86,1
2024-02-08T03:33:06.000000,83.86,2.88,0.08,2.9,1
2024-02-08T05:32:45.000000,84.36,2.86,0.08,2.9,1
2024-02-08T05:36:02.000000,84.24,2.88,0.08,2.88,1
2024-02-08T06:15:22.000000,84.18,2.88,0.08,2.86,1
2024-02-08T06:54:11.000000,81.46,2.92,0.08,2.84,1
2024-02-08T08:01:22.000000,80.9,2.94,0.08,2.82,1
2024-02-08T09:53:19.000000,79.6,2.94,0.1,2.82,2
2024-02-08T10:41:31.000000,78.86,2.96,0.1,2.82,2
2024-02-08T10:55:20.000000,79.22,2.96,0.1,2.86,2
2024-02-08T13:08:42.000000,81.66,2.9,0.12,2.92,2
2024-02-08T14:56:54.000000,81.14,2.9,0.12,2.88,2
2024-02-08T16:37:31.000000,81.26,2.9,0.12,2.86,2
2024-02-08T22:28:32.000000,78.92,2.96,0.1,2.86,2
2024-02-08T23:44:32.000000,76.84,3.02,0.1,2.82,2
2024-02-09T00:52:10.000000,79.46,2.96,0.1,2.86,2
2024-02-09T01:45:55.000000,79.92,2.94,0.1,2.88,2
2024-02-09T04:44:08.000000,78.14,2.96,0.08,2.88,1
2024-02-09T05:13:17.000000,77.22,2.96,0.06,2.86,1
2024-02-09T06:21:16.000000,76.46,3.0,0.06,2.82,1
2024-02-09T06:26:52.000000,77.98,2.98,0.06,2.86,1
2024-02-09T07:05:27.000000,79.84,2.92,0.06,2.86,1
2024-02-09T07:12:53.000000,77.7,2.98,0.06,2.78,1
2024-02-09T09:07:55.000000,80.48,2.9,0.06,2.82,1
2024-02-09T10:18:50.000000,79.94,2.92,0.06,2.78,1
2024-02-09T17:13:18.000000,84.56,2.86,0.06,2.82,1
2024-02-09T17:38:02.000000,86.86,2.8,0.06,2.84,1
2024-02-09T19:09:31.000000,88.3,2.78,0.08,2.86,1
2024-02-10T04:23:14.000000,89.96,2.72,0.08,2.9,1
2024-02-10T04:45:38.000000,86.06,2.72,0.08,2.9,1
2024-02-10T04:47:55.000000,86.6,2.68,0.08,2.94,1
2024-02-10T05:04:26.000000,87.46,2.66,0.08,3.0,0
2024-02-10T07:14:14.000000,86.12,2.7,0.08,2.94,1
2024-02-10T08:56:39.000000,86.4,2.7,0.08,2.94,1
2024-02-10T12:34:39.000000,81.7,2.74,0.08,2.92,1
2024-02-10T13:12:59.000000,79.62,2.76,0.08,2.9,1
2024-02-10T14:27:21.000000,79.9,2.76,0.08,2.92,1
2024-02-10T14:56:47.000000,84.28,2.7,0.08,3.0,0
2024-02-10T15:05:59.000000,84.4,2.7,0.08,3.04,0
2024-02-10T15:30:49.000000,84.62,2.7,0.08,3.06,0
2024-02-10T17:50:49.000000,84.96,2.68,0.08,3.06,0
2024-02-10T18:02:31.000000,86.3,2.64,0.08,3.12,0
2024-02-10T18:29:25.000000,88.02,2.6,0.08,3.12,0
2024-02-10T20:20:56.000000,87.68,2.6,0.08,3.1,0
2024-02-11T00:06:18.000000,91.4,2.54,0.1,3.14,1
2024-02-11T00:52:58.000000,89.86,2.56,0.1,3.1,1
2024-02-11T00:58:25.000000,91.96,2.5,0.1,3.14,1
2024-02-11T07:36:42.000000,91.78,2.5,0.1,3.14,1
2024-02-11T08:17:24.000000,87.06,2.58,0.08,3.08,0
2024-02-11T08:29:07.000000,85.7,2.62,0.08,3.02,0
2024-02-11T09:05:20.000000,85.42,2.6,0.08,3.02,0
2024-02-11T09:24:11.000000,85.04,2.6,0.08,3.04,0
2024-02-11T11:06:38.000000,83.78,2.66,0.08,2.98,1
2024-02-11T13:58:01.000000,83.26,2.66,0.08,2.96,1
2024-02-11T14:27:39.000000,82.92,2.68,0.08,2.98,1
2024-02-11T17:24:15.000000,82.5,2.68,0.08,2.98,1
2024-02-11T17:29:20.000000,84.78,2.62,0.08,3.04,0
2024-02-11T17:36:47.000000,84.36,2.62,0.06,3.04,0
2024-02-11T17:38:45.000000,84.56,2.62,0.06,3.06,0
2024-02-11T20:58:21.000000,83.98,2.62,0.06,3.04,0
2024-02-11T22:07:29.000000,81.28,2.7,0.04,2.98,1
2024-02-12T01:17:36.000000,89.68,2.64,0.04,3.06,0
2024-02-12T01:25:27.000000,88.34,2.68,0.04,3.04,0
2024-02-12T02:01:24.000000,88.04,2.7,0.04,3.0,0
2024-02-12T05:15:25.000000,88.2,2.7,0.04,3.0,0
2024-02-12T05:25:57.000000,86.22,2.74,0.04,3.02,0
2024-02-12T07:29:47.000000,89.14,2.68,0.06,3.04,0
2024-02-12T10:15:10.000000,89.94,2.66,0.08,3.02,0
2024-02-12T10:32:43.000000,88.64,2.66,0.08,3.0,0
2024-02-12T13:23:05.000000,91.4,2.6,0.1,3.02,1
2024-02-12T15:47:08.000000,89.78,2.64,0.1,3.0,1
2024-02-12T17:30:33.000000,90.16,2.64,0.1,2.98,2
2024-02-12T19:06:23.000000,92.3,2.58,0.1,3.04,1
2024-02-12T22:09:33.000000,89.82,2.64,0.1,3.0,1
2024-02-13T00:22:15.000000,89.68,2.64,0.1,3.0,1
2024-02-13T00:46:27.000000,85.92,2.68,0.1,2.98,2
2024-02-13T07:14:44.000000,83.68,2.76,0.1,2.96,2
2024-02-13T09:51:20.000000,85.56,2.76,0.08,2.96,1
2024-02-13T11:54:38.000000,86.7,2.74,0.08,2.96,1
2024-02-13T12:15:58.000000,86.84,2.74,0.08,2.96,1
2024-02-13T13:43:35.000000,89.72,2.7,0.08,2.98,1
2024-02-13T15:11:02.000000,90.56,2.68,0.08,2.96,1
2024-02-13T16:02:15.000000,90.26,2.68,0.08,2.98,1
2024-02-13T19:10:49.000000,89.76,2.7,0.08,2.96,1
2024-02-13T20:21:13.000000,90.22,2.7,0.08,2.98,1
2024-02-13T21:06:17.000000,91.48,2.68,0.08,2.98,1
2024-02-13T21:26:59.000000,93.5,2.62,0.08,3.0,0
2024-02-13T21:32:40.000000,92.48,2.62,0.08,3.0,0
2024-02-14T00:09:55.000000,95.62,2.56,0.08,3.02,0
2024-02-14T02:23:11.000000,95.74,2.56,0.08,3.0,0
2024-02-14T02:35:03.000000,100.2,2.52,0.08,3.02,0
2024-02-14T04:12:21.000000,103.82,2.5,0.08,3.02,0
2024-02-14T04:12:23.000000,101.9,2.54,0.08,3.04,0
2024-02-14T05:07:19.000000,100.5,2.6,0.08,3.0,0
2024-02-14T07:45:20.000000,96.34,2.66,0.06,2.92,1
2024-02-14T08:22:17.000000,96.48,2.66,0.06,2.94,1
2024-02-14T09:56:35.000000,96.14,2.68,0.06,2.94,1
2024-02-14T10:58:29.000000,97.56,2.62,0.06,3.0,0
2024-02-14T12:21:34.000000,98.32,2.6,0.06,3.04,0
2024-02-14T13:57:45.000000,99.18,2.6,0.06,3.08,0
2024-02-14T14:40:26.000000,99.26,2.62,0.06,3.08,0
2024-02-14T15:39:36.000000,97.66,2.68,0.06,3.04,0
2024-02-14T23:11:28.000000,97.7,2.66,0.06,3.04,0
2024-02-14T23:22:23.000000,99.74,2.6,0.08,3.06,0
2024-02-15T00:59:48.000000,99.78,2.58,0.08,3.04,0
2024-02-15T02:14:43.000000,104.02,2.54,0.08,3.06,0
2024-02-15T03:52:39.000000,103.62,2.54,0.08,3.04,0
2024-02-15T05:25:27.000000,103.34,2.54,0.08,3.04,0
2024-02-15T08:24:58.000000,102.4,2.58,0.08,2.98,1
2024-02-15T08:54:32.000000,102.56,2.58,0.08,2.98,1
2024-02-15T09:16:15.000000,102.92,2.56,0.08,3.04,0
2024-02-15T09:20:37.000000,94.58,2.62,0.08,2.98,1
2024-02-15T09:23:27.000000,97.12,2.56,0.1,3.04,1
2024-02-15T11:04:58.000000,97.06,2.56,0.1,3.04,1
2024-02-15T11:29:23.000000,99.86,2.5,0.1,3.1,1
2024-02-15T11:43:53.000000,103.04,2.46,0.12,3.12,2
2024-02-15T11:57:22.000000,104.44,2.46,0.12,3.14,2
2024-02-15T13:13:41.000000,107.1,2.46,0.1,3.16,2
2024-02-15T13:55:46.000000,109.8,2.46,0.1,3.18,2
2024-02-15T15:27:14.000000,108.42,2.46,0.08,3.2,1
2024-02-15T17:27:22.000000,107.44,2.48,0.08,3.18,1
2024-02-15T18:59:09.000000,105.24,2.54,0.08,3.16,0
2024-02-15T19:07:00.000000,104.26,2.56,0.08,3.16,0
2024-02-15T21:30:26.000000,108.46,2.5,0.1,3.22,1
2024-02-15T22:02:59.000000,110.46,2.44,0.1,3.26,2
2024-02-15T22:47:43.000000,111.78,2.4,0.1,3.28,2
2024-02-16T00:56:43.000000,116.36,2.32,0.1,3.34,2
2024-02-16T01:55:14.000000,113.04,2.34,0.1,3.3,2
2024-02-16T04:10:19.000000,110.56,2.4,0.1,3.24,2
2024-02-16T07:01:43.000000,110.16,2.4,0.1,3.24,2
2024-02-16T08:14:02.000000,108.8,2.4,0.1,3.22,2
2024-02-16T09:29:04.000000,109.52,2.38,0.12,3.22,2
2024-02-16T10:28:53.000000,111.6,2.32,0.12,3.24,2
2024-02-16T10:34:05.000000,114.98,2.24,0.12,3.28,2
2024-02-16T11:56:09.000000,120.26,2.2,0.14,3.3,3
2024-02-16T12:28:43.000000,118.86,2.24,0.14,3.3,2
2024-02-16T13:19:31.000000,118.82,2.24,0.16,3.3,2
2024-02-16T13:20:11.000000,122.12,2.24,0.16,3.28,3
2024-02-16T15:47:17.000000,118.58,2.3,0.16,3.2,2
2024-02-16T18:39:25.000000,118.54,2.3,0.16,3.2,2
2024-02-16T20:49:21.000000,113.92,2.36,0.16,3.16,2
2024-02-16T21:37:04.000000,110.4,2.38,0.16,3.16,2
2024-02-16T21:47:21.000000,109.86,2.42,0.16,3.1,2
2024-02-16T23:03:36.000000,110.84,2.38,0.16,3.14,2
2024-02-17T00:40:11.000000,110.92,2.38,0.16,3.16,2
2024-02-17T04:17:44.000000,110.6,2.38,0.16,3.16,2
2024-02-17T05:04:29.000000,110.7,2.36,0.16,3.16,2
2024-02-17T05:23:53.000000,109.22,2.42,0.16,3.1,2
2024-02-17T08:33:13.000000,109.28,2.4,0.16,3.12,2
2024-02-17T10:31:03.000000,109.18,2.38,0.16,3.12,2
2024-02-17T12:09:35.000000,113.3,2.3,0.18,3.18,2
2024-02-17T13:25:20.000000,113.3,2.3,0.18,3.16,2
2024-02-17T13:43:53.000000,113.24,2.32,0.18,3.18,2
2024-02-17T14:19:58.000000,114.1,2.32,0.18,3.2,2
2024-02-17T18:25:30.000000,114.8,2.3,0.18,3.26,2
2024-02-17T20:47:59.000000,109.96,2.38,0.18,3.2,2
2024-02-17T22:27:59.000000,111.08,2.38,0.18,3.2,2
2024-02-17T22:30:23.000000,108.86,2.44,0.18,3.2,2
2024-02-17T22:45:06.000000,112.9,2.36,0.18,3.28,2
2024-02-17T23:38:24.000000,113.3,2.34,0.18,3.32,2
2024-02-18T01:05:24.000000,113.76,2.32,0.18,3.3,2
2024-02-18T01:49:23.000000,115.68,2.26,0.2,3.32,2
2024-02-18T04:26:57.000000,113.0,2.34,0.18,3.26,2
2024-02-18T05:55:11.000000,113.08,2.32,0.18,3.26,2
2024-02-18T07:04:59.000000,114.46,2.32,0.2,3.28,2
2024-02-18T09:05:29.000000,111.06,2.36,0.18,3.26,2
2024-02-18T09:54:51.000000,110.38,2.36,0.18,3.26,2
2024-02-18T10:57:28.000000,108.22,2.36,0.18,3.26,2
2024-02-18T11:29:20.000000,103.52,2.44,0.18,3.2,2
2024-02-18T11:40:38.000000,103.38,2.46,0.18,3.2,2
2024-02-18T12:09:28.000000,103.58,2.44,0.18,3.2,2
2024-02-18T12:19:31.000000,103.3,2.44,0.18,3.2,2
2024-02-18T12:39:42.000000,104.24,2.42,0.2,3.2,2
2024-02-18T14:13:36.000000,100.88,2.44,0.18,3.2,2
2024-02-18T15:04:10.000000,103.0,2.44,0.18,3.24,2
2024-02-18T16:54:25.000000,101.9,2.46,0.18,3.24,2
2024-02-18T18:13:19.000000,97.88,2.5,0.18,3.22,1
2024-02-18T19:01:19.000000,96.4,2.56,0.18,3.2,1
2024-02-18T22:50:41.000000,97.4,2.54,0.18,3.26,1
2024-02-19T01:10:05.000000,95.32,2.62,0.18,3.22,1
2024-02-19T02:03:06.000000,93.74,2.66,0.18,3.22,1
2024-02-19T06:00:25.000000,91.5,2.72,0.16,3.22,1
2024-02-19T10:25:27.000000,94.74,2.72,0.18,3.24,1
2024-02-19T11:38:00.000000,94.58,2.72,0.18,3.24,1
2024-02-19T13:44:05.000000,93.14,2.72,0.16,3.22,1
2024-02-19T15:28:55.000000,94.28,2.68,0.16,3.22,1
2024-02-19T21:21:10.000000,92.28,2.74,0.14,3.2,1
2024-02-19T23:14:09.000000,86.58,2.76,0.14,3.18,1
2024-02-20T02:16:50.000000,86.74,2.78,0.14,3.2,1
2024-02-20T02:47:20.000000,85.94,2.82,0.14,3.18,1
2024-02-20T03:15:10.000000,89.74,2.76,0.14,3.2,1
2024-02-20T03:25:23.000000,92.1,2.74,0.14,3.2,1
2024-02-20T05:30:00.000000,92.7,2.7,0.14,3.26,1
2024-02-20T09:32:19.000000,96.12,2.68,0.14,3.28,1
2024-02-20T11:59:57.000000,97.5,2.64,0.14,3.32,1
2024-02-20T17:41:05.000000,97.82,2.64,0.14,3.3,1
2024-02-20T18:05:25.000000,96.6,2.7,0.14,3.3,1
2024-02-20T18:11:23.000000,96.94,2.68,0.14,3.3,1
2024-02-20T20:19:39.000000,96.18,2.7,0.14,3.24,1
2024-02-20T20:22:27.000000,97.18,2.66,0.14,3.26,1
2024-02-20T22:04:11.000000,93.12,2.74,0.12,3.22,1
2024-02-21T05:21:30.000000,93.18,2.76,0.12,3.24,1
2024-02-21T06:12:02.000000,93.72,2.72,0.12,3.24,1
2024-02-21T07:24:16.000000,91.92,2.74,0.1,3.22,1
2024-02-21T14:42:59.000000,94.14,2.7,0.1,3.22,1
2024-02-21T14:45:16.000000,94.18,2.7,0.1,3.24,1
2024-02-21T15:26:54.000000,93.16,2.7,0.1,3.24,1
2024-02-21T21:49:08.000000,93.6,2.7,0.1,3.24,1
2024-02-21T23:44:26.000000,90.44,2.74,0.1,3.22,1
2024-02-22T01:52:56.000000,92.0,2.7,0.1,3.2,1
2024-02-22T04:27:05.000000,91.8,2.7,0.1,3.22,1
2024-02-22T06:39:29.000000,89.84,2.76,0.08,3.18,0
2024-02-22T08:39:51.000000,90.42,2.74,0.08,3.2,0
2024-02-22T10:45:16.000000,90.26,2.76,0.08,3.2,0
2024-02-22T12:36:56.000000,86.28,2.82,0.06,3.16,0
2024-02-22T13:50:51.000000,89.06,2.78,0.08,3.16,0
2024-02-22T17:11:35.000000,85.24,2.84,0.06,3.1,0
2024-02-22T18:00:11.000000,83.54,2.88,0.06,3.08,0
2024-02-22T18:11:17.000000,86.72,2.8,0.06,3.12,0
2024-02-22T22:02:39.000000,85.22,2.86,0.06,3.06,0
2024-02-23T01:14:12.000000,85.1,2.86,0.06,3.06,0
2024-02-23T07:17:54.000000,86.96,2.82,0.06,3.08,0
2024-02-23T08:45:49.000000,88.58,2.82,0.04,3.08,0
2024-02-23T10:37:57.000000,89.38,2.8,0.04,3.06,0
2024-02-23T12:39:53.000000,90.68,2.8,0.04,3.06,0
2024-02-23T13:34:03.000000,90.62,2.8,0.04,3.06,0
2024-02-23T13:37:13.000000,90.44,2.82,0.04,3.02,0
2024-02-23T14:15:57.000000,90.66,2.8,0.04,3.0,0
2024-02-23T15:22:57.000000,92.02,2.76,0.04,2.98,1
2024-02-23T16:54:58.000000,94.22,2.68,0.04,3.02,0
2024-02-23T19:30:35.000000,96.64,2.64,0.06,3.04,0
2024-02-23T19:56:46.000000,96.84,2.62,0.06,3.04,0
2024-02-23T22:18:20.000000,94.26,2.62,0.04,3.04,0
2024-02-23T23:02:35.000000,92.16,2.66,0.04,3.04,0
2024-02-24T01:37:37.000000,87.44,2.72,0.04,2.98,1
2024-02-24T04:26:44.000000,90.7,2.72,0.04,3.02,0
2024-02-24T05:23:30.000000,90.78,2.72,0.04,3.0,0
2024-02-24T05:41:50.000000,93.02,2.7,0.06,3.02,0
2024-02-24T06:37:44.000000,94.6,2.64,0.06,3.04,0
2024-02-24T09:18:39.000000,96.02,2.58,0.06,3.08,0
2024-02-24T14:20:41.000000,93.2,2.6,0.06,3.06,0
2024-02-24T14:50:36.000000,89.28,2.66,0.06,3.0,0
2024-02-24T14:51:15.000000,91.74,2.62,0.06,3.02,0
2024-02-24T15:44:01.000000,87.3,2.66,0.06,2.96,1
2024-02-24T18:42:20.000000,87.48,2.66,0.06,2.94,1
2024-02-24T22:13:42.000000,88.12,2.64,0.08,2.96,1
2024-02-24T22:32:35.000000,87.92,2.62,0.08,2.96,1
2024-02-25T00:50:29.000000,90.06,2.56,0.08,3.0,0
2024-02-25T01:27:18.000000,91.08,2.52,0.08,3.06,0
2024-02-25T06:11:28.000000,90.16,2.56,0.08,3.06,0
2024-02-25T07:58:28.000000,90.18,2.54,0.08,3.04,0
2024-02-25T09:26:29.000000,93.04,2.46,0.08,3.08,1
2024-02-25T10:04:32.000000,92.68,2.48,0.08,3.08,1
2024-02-25T10:19:21.000000,92.18,2.5,0.08,3.08,0
2024-02-25T13:54:48.000000,90.46,2.54,0.08,3.06,0
2024-02-25T17:32:16.000000,92.42,2.46,0.08,3.1,1
2024-02-25T18:38:03.000000,91.38,2.5,0.08,3.08,0
2024-02-25T19:30:10.000000,91.16,2.48,0.08,3.08,1
2024-02-26T01:33:05.000000,91.74,2.46,0.08,3.08,1
2024-02-26T06:18:43.000000,89.68,2.52,0.08,3.04,0
2024-02-26T06:22:14.000000,91.48,2.48,0.08,3.02,1
2024-02-26T06:33:03.000000,96.06,2.42,0.08,3.08,1
2024-02-26T06:56:17.000000,95.56,2.44,0.08,3.04,1
2024-02-26T08:21:14.000000,102.98,2.36,0.08,3.1,1
2024-02-26T08:47:54.000000,103.58,2.34,0.08,3.12,1
2024-02-26T11:30:11.000000,100.26,2.4,0.06,3.08,1
2024-02-26T12:55:29.000000,102.12,2.34,0.06,3.1,1
2024-02-26T14:05:08.000000,101.86,2.34,0.06,3.1,1
2024-02-26T17:15:51.000000,102.66,2.34,0.06,3.1,1
2024-02-26T18:33:59.000000,104.14,2.28,0.06,3.16,1
2024-02-26T21:56:37.000000,104.08,2.28,0.06,3.14,1
2024-02-27T00:31:13.000000,103.62,2.28,0.06,3.16,1
2024-02-27T01:57:32.000000,99.94,2.34,0.06,3.12,1
2024-02-27T02:30:14.000000,98.8,2.38,0.06,3.14,1
2024-02-27T07:29:58.000000,96.58,2.38,0.06,3.12,1
2024-02-27T09:02:58.000000,95.5,2.42,0.06,3.1,1
2024-02-27T09:26:26.000000,97.74,2.36,0.06,3.14,1
2024-02-27T09:58:36.000000,97.94,2.34,0.06,3.2,1
2024-02-27T10:48:53.000000,97.48,2.34,0.06,3.22,1
2024-02-27T11:41:15.000000,97.92,2.34,0.06,3.22,1
2024-02-27T12:48:26.000000,97.94,2.34,0.04,3.22,1
2024-02-27T15:52:14.000000,102.94,2.3,0.06,3.24,1
2024-02-27T16:27:22.000000,104.72,2.3,0.06,3.24,1
2024-02-27T18:59:40.000000,104.04,2.32,0.06,3.24,1
2024-02-27T23:37:51.000000,104.14,2.32,0.06,3.26,1
